fecha|contenido
Mon Mar 12 22:20:29 COT 2018|#SISMO ID: igepn2018ezzc Rev. 2018/03/12-22:13:09 TL Mag:3.8 Prof 53.04 km, a 47.15km de Esmeraldas,Esmeraldas https://t.co/AXQdGC6c1L
Sun Mar 11 17:26:31 COT 2018|#SISMO ID: igepn2018extn Rev. 2018/03/11-17:08:19 TL Mag:5 Prof 20.23 km, a 125.37km de Pto Ayora,Galapagos https://t.co/NitKQ85N1c
Fri Mar 09 22:17:18 COT 2018|#SISMO ID: igepn2018euml Rev. 2018/03/09-22:09:41 TL Mag:4.8 Prof 20.00 km, a 264.43km de Salinas,Sta Elena https://t.co/POpsXqIgs4
Thu Mar 08 22:08:25 COT 2018|#SISMO ID: igepn2018esqn Rev. 2018/03/08-21:56:48 TL Mag:3.8 Prof 8.76 km, a 11.63km de Salcedo,Cotopaxi https://t.co/gO1CAnS0DZ
Wed Mar 07 23:29:50 COT 2018|#SISMO ID: igepn2018equr Rev. 2018/03/07-21:45:31 TL Mag:3.7 Prof 1.19 km, a 29.96km de Puyo,Pastaza https://t.co/1IY2dCEfGr
Wed Mar 07 15:47:13 COT 2018|#SISMO ID: igepn2018eqir Rev. 2018/03/07-15:42:14 TL Mag:3.7 Prof 22.54 km, a 41.36km de La Concordia,Sto Dom Tsachilas https://t.co/6qhc2lgHvc
Sun Mar 04 15:18:06 COT 2018|#SISMO ID: igepn2018ekvd Rev. 2018/03/04-15:10:42 TL Mag:4.1 Prof 5.12 km, a 65.79km de Muisne,Esmeraldas https://t.co/JtBdiBuLn7
Sat Mar 03 23:51:52 COT 2018|#SISMO ID: igepn2018ejpu Rev. 2018/03/03-23:20:14 TL Mag:3.1 Prof 9.59 km, a 13.11km de Pelileo,Tungurahua https://t.co/rf6nB8jm2Q
Sat Mar 03 10:41:08 COT 2018|#SISMO ID: igepn2018eiql Rev. 2018/03/03-10:33:10 TL Mag:3.5 Prof 1.94 km, a 0.81km de Balao,Guayas https://t.co/sjzpbcKwzy
Thu Mar 01 11:29:00 COT 2018|#SISMO ID: igepn2018efav manual 2018/03/01 11:14:35 TL Magnitud:4.8 Prof 8.50 km, a 39.30km de Bahia de Caraquez,Manabi Latitud:-0.5589 Longitud:-80.7756 Sintio este sismo? Reportelo! en https://t.co/aRS2bThmeJ https://t.co/k3TS1prLAX
Wed Feb 28 00:52:27 COT 2018|#SISMO ID: igepn2018eckn Prelim. 2018/02/28-00:44:11 TL Mag:3.5 Prof 10.00 km, a 17.78km de Balao,Guayas https://t.co/3ybfa4dLay
Tue Feb 27 15:39:38 COT 2018|#SISMO ID: igepn2018ebsd Rev. 2018/02/27-15:28:40 TL Mag:4 Prof 3.49 km, a 89.65km de Pto Ayora,Galapagos https://t.co/A5bZco8mVP
Tue Feb 27 13:20:03 COT 2018|#SISMO ID: igepn2018ebnn Rev. 2018/02/27-13:11:11 TL Mag:3.6 Prof 4.63 km, a 11.58km de Santa Elena,Sta Elena https://t.co/Xj0hvUbq7D
Tue Feb 27 09:55:48 COT 2018|#SISMO ID: igepn2018ebgb Rev. 2018/02/27-09:20:40 TL Mag:4.6 Prof 7.95 km, a 16.59km de Balao,Guayas https://t.co/HZVU9kRGpn
Mon Feb 26 22:46:31 COT 2018|#SISMO ID: igepn2018eakw Prelim. 2018/02/26-22:40:12 TL Mag:4.7 Prof 10.00 km, a 22.20km de Balao,Guayas https://t.co/HG5ogcvCad
Sat Feb 24 22:39:37 COT 2018|#SISMO ID: igepn2018dwtd Rev. 2018/02/24-22:16:44 TL Mag:3.3 Prof 9.36 km, a 95.42km de Pto Ayora,Galapagos https://t.co/v6EYcMUVe0
Fri Feb 23 13:03:02 COT 2018|#SISMO ID: igepn2018duff Rev. 2018/02/23-12:57:23 TL Mag:3.8 Prof 5.24 km, a 20.74km de Balao,Guayas https://t.co/oSpQoIXbeU
Thu Feb 22 12:26:26 COT 2018|#SISMO ID: igepn2018dsil Rev. 2018/02/22-12:18:54 TL Mag:3.6 Prof 10.00 km, a 5.01km de Balao,Guayas https://t.co/JvBK0wiAg2
Thu Feb 22 12:22:49 COT 2018|#SISMO ID: igepn2018dsii Prelim. 2018/02/22-12:16:06 TL Mag:3.5 Prof 5.00 km, a 9.56km de Balao,Guayas https://t.co/0t8W8q1aLS
Tue Feb 20 11:45:00 COT 2018|#SISMO ID: igepn2018dopr Rev. 2018/02/20-11:26:17 TL Mag:3.9 Prof 17.55 km, a 11.86km de Atacames,Esmeraldas https://t.co/NK4vH3tfjU
Sun Feb 18 20:17:45 COT 2018|#SISMO ID: igepn2018dlpy Rev. 2018/02/18-20:09:40 TL Mag:3.7 Prof 112.86 km, a 33.10km de Guaranda,Bolivar https://t.co/i7xqysgmN2
Sat Feb 17 14:41:18 COT 2018|#SISMO ID: igepn2018djji Rev. 2018/02/17-14:33:49 TL Mag:4.5 Prof 16.23 km, a 30.52km de Playas,Guayas https://t.co/d8FPB6YIFx
Fri Feb 16 20:09:05 COT 2018|#SISMO ID: igepn2018dhyh Rev. 2018/02/16-19:49:34 TL Mag:3.6 Prof 7.23 km, a 91.70km de Pto Ayora,Galapagos https://t.co/ahomjy1BVS
Fri Feb 16 19:03:00 COT 2018|#SISMO ID: igepn2018dhwn Rev. 2018/02/16-18:56:03 TL Mag:3.8 Prof 14.73 km, a 19.64km de Esmeraldas,Esmeraldas https://t.co/34mKO6EKRA
Tue Feb 13 17:34:20 COT 2018|#SISMO ID: igepn2018dccg manual 2018/02/13 15:00:14 TL Magnitud:2.6 Prof -1.72 km, a 86.38km de Pto Ayora,Galapagos Latitud:-0.8097 Longitud:-91.0895 Sintio este sismo? Reportelo! en https://t.co/cItbQETa2J
Tue Feb 13 10:14:31 COT 2018|#SISMO ID: igepn2018dbso Rev. 2018/02/13-10:06:56 TL Mag:3.8 Prof 185.44 km, a 55.42km de Puyo,Pastaza https://t.co/i4nx9BTg1D
Mon Feb 12 06:13:52 COT 2018|#SISMO ID: igepn2018czpf Rev. 2018/02/12-06:09:05 TL Mag:3.5 Prof 3.34 km, a 33.83km de Puyo,Pastaza https://t.co/IJLOyelskC
Mon Feb 12 05:14:14 COT 2018|#SISMO ID: igepn2018cznd Rev. 2018/02/12-05:08:01 TL Mag:3.9 Prof 10.00 km, a 23.92km de Pedernales,Manabi https://t.co/sJwkGiIffP
Mon Feb 12 03:00:51 COT 2018|#SISMO ID: igepn2018czih Rev. 2018/02/12-02:43:20 TL Mag:3.6 Prof 8.59 km, a 31.26km de Alausi,Chimborazo https://t.co/Iw3UVa7up6
Sun Feb 11 00:46:03 COT 2018|#SISMO ID: igepn2018cxii Rev. 2018/02/11-00:32:24 TL Mag:3.2 Prof 5.17 km, a 87.04km de Pto Ayora,Galapagos https://t.co/qyGcN1PzuR
Sat Feb 10 00:06:12 COT 2018|#SISMO ID: igepn2018cvjx Rev. 2018/02/09-22:55:46 TL Mag:4.4 Prof 2.70 km, a 27.94km de Puerto Lopez,Manabi https://t.co/Qa2bDBEIlg
Fri Feb 09 20:59:10 COT 2018|#SISMO ID: igepn2018cvfc manual 2018/02/09 20:30:15 TL Magnitud:4.2 Prof 33.44 km, a 52.82km de Puerto Lopez,Manabi Latitud:-1.5951 Longitud:-81.2778 Sintio este sismo? Reportelo! en https://t.co/Kjc4Rupnv7 https://t.co/4mCyDfZrZu
Fri Feb 09 16:01:24 COT 2018|#SISMO ID: igepn2018cuwa Rev. 2018/02/09-15:55:08 TL Mag:3.7 Prof 4.38 km, a 21.34km de Esmeraldas,Esmeraldas https://t.co/teLxZ2Zkn0
Fri Feb 09 14:21:53 COT 2018|#SISMO ID: igepn2018cusu Rev. 2018/02/09-14:16:47 TL Mag:3.5 Prof 32.12 km, a 13.49km de Nobol,Guayas https://t.co/QbN1UFb5y7
Fri Feb 09 13:43:46 COT 2018|#SISMO ID: igepn2018curl Rev. 2018/02/09-13:36:20 TL Mag:3.6 Prof 10.00 km, a 90.31km de Salinas,Sta Elena https://t.co/uoiozPmVfx
Fri Feb 09 01:08:24 COT 2018|#SISMO ID: igepn2018ctsq Rev. 2018/02/09-01:03:40 TL Mag:3.8 Prof 41.77 km, a 27.70km de Duran,Guayas https://t.co/C1dNqNxQxx
Thu Feb 08 14:03:40 COT 2018|#SISMO ID: igepn2018cswm Rev. 2018/02/08-13:54:00 TL Mag:3.5 Prof 1.11 km, a 90.85km de Pto Ayora,Galapagos https://t.co/P9efGVTvli
Wed Feb 07 04:54:03 COT 2018|#SISMO ID: igepn2018cqiz Rev. 2018/02/07-04:47:39 TL Mag:4.1 Prof 26.74 km, a 62.00km de Playas,Guayas https://t.co/wW5KEI81yT
Tue Feb 06 22:11:27 COT 2018|#SISMO ID: igepn2018cpse Rev. 2018/02/06-20:17:01 TL Mag:3.9 Prof 6.72 km, a 34.06km de La Libertad,Sta Elena https://t.co/R2PoHjgiU9
Sun Feb 04 23:07:32 COT 2018|#SISMO ID: igepn2018cmgg Rev. 2018/02/04-22:52:05 TL Mag:3.5 Prof 47.33 km, a 41.78km de Cuenca,Azuay https://t.co/GqMMTFEiwc
Sat Feb 03 10:51:54 COT 2018|#SISMO ID: igepn2018cjms Rev. 2018/02/03-10:43:47 TL Mag:3.6 Prof 10.00 km, a 61.59km de Sucua,Morona Stgo https://t.co/oDAVBiUspp
Sat Feb 03 10:46:25 COT 2018|#SISMO ID: igepn2018cjmp Rev. 2018/02/03-10:39:53 TL Mag:4 Prof 10.00 km, a 60.82km de Sucua,Morona Stgo https://t.co/FhTu4LGk2K
Wed Jan 31 23:52:25 COT 2018|#SISMO ID: igepn2018cfab Rev. 2018/01/31-23:47:01 TL Mag:3.9 Prof 187.53 km, a 33.68km de Puyo,Pastaza https://t.co/FmUN4OL09l
Wed Jan 31 19:34:42 COT 2018|#SISMO ID: igepn2018cepb Rev. 2018/01/31-18:13:21 TL Mag:5.6 Prof 4.81 km, a 32.90km de Puyo,Pastaza https://t.co/n8z5Sme3D0
Wed Jan 31 18:28:15 COT 2018|#SISMO ID: igepn2018cepg Rev. 2018/01/31-18:19:30 TL Mag:3.6 Prof 9.16 km, a 33.45km de Puyo,Pastaza https://t.co/aPs6nm1h18
Wed Jan 31 18:26:02 COT 2018|#SISMO ID: igepn2018ceph Rev. 2018/01/31-18:21:48 TL Mag:3.6 Prof 5.05 km, a 30.79km de Puyo,Pastaza https://t.co/KvWS5bhAmS
Wed Jan 31 18:22:05 COT 2018|#SISMO ID: igepn2018cepf Rev. 2018/01/31-18:18:11 TL Mag:3.8 Prof 5.09 km, a 33.14km de Puyo,Pastaza https://t.co/5gufmxwrxz
Tue Jan 30 02:05:40 COT 2018|#SISMO ID: igepn2018cbnk Rev. 2018/01/30-01:58:49 TL Mag:3.7 Prof 8.00 km, a 36.67km de Gualaquiza,Morona Stgo https://t.co/cnkIgd7AsJ
Mon Jan 29 12:07:49 COT 2018|#SISMO ID: igepn2018calp Rev. 2018/01/29-11:56:28 TL Mag:2.6 Prof 4.34 km, a 89.08km de Pto Ayora,Galapagos https://t.co/ZntQvrOf8C
Mon Jan 29 12:06:59 COT 2018|#SISMO ID: igepn2018caku Rev. 2018/01/29-11:35:33 TL Mag:3.5 Prof 4.40 km, a 88.48km de Pto Ayora,Galapagos https://t.co/lcp5jBTyyw
Mon Jan 29 09:16:35 COT 2018|#SISMO ID: igepn2018cagc Rev. 2018/01/29-09:09:31 TL Mag:2.7 Prof 8.00 km, a 1.28km de Banos,Tungurahua https://t.co/mPZlFV6GPk
Sun Jan 28 12:52:11 COT 2018|#SISMO ID: igepn2018byrl manual 2018/01/28 12:36:14 TL Magnitud:3.9 Prof 12.66 km, a 25.75km de Manta,Manabi Latitud:-1.001 Longitud:-80.938 Sintio este sismo? Reportelo! en https://t.co/bUmpnK0eOy https://t.co/UjJ577WV5i
Fri Jan 26 23:59:03 COT 2018|#SISMO ID: igepn2018bvwm Rev. 2018/01/26-23:45:32 TL Mag:3.8 Prof 19.64 km, a 4.75km de Portoviejo,Manabi https://t.co/TmqlN0pOqu
Thu Jan 25 12:10:31 COT 2018|#SISMO ID: igepn2018btdn Rev. 2018/01/25-11:53:30 TL Mag:2.3 Prof 4.22 km, a 6.46km de Banos,Tungurahua https://t.co/W30rxA9AkG
Thu Jan 25 10:22:55 COT 2018|#SISMO ID: igepn2018bszv manual 2018/01/25 10:02:07 TL Magnitud:4.6 Prof 3.16 km, a 44.80km de San Gabriel,Carchi Latitud:0.2031 Longitud:-77.7348 Sintio este sismo? Reportelo! en https://t.co/tR6xS6xpM1 https://t.co/21lVkScdX1
Tue Jan 23 06:39:41 COT 2018|#SISMO ID: igepn2018bpbx Rev. 2018/01/23-06:33:52 TL Mag:3.8 Prof 17.33 km, a 33.67km de Guayaquil,Guayas https://t.co/Fl5pyZAyZ7
Mon Jan 22 09:29:48 COT 2018|#SISMO ID: igepn2018bnlx Rev. 2018/01/22-09:23:47 TL Mag:3.7 Prof 38.34 km, a 12.14km de Duran,Guayas https://t.co/SKAHaYHdNU
Sun Jan 21 07:02:38 COT 2018|#SISMO ID: igepn2018bllo Rev. 2018/01/21-06:52:10 TL Mag:3.5 Prof 5.83 km, a 17.82km de Tabacundo,Pichincha https://t.co/WwuIMZ1dGJ
Fri Jan 19 17:39:30 COT 2018|#SISMO ID: igepn2018bipp Rev. 2018/01/19-17:31:28 TL Mag:4.2 Prof 53.35 km, a 18.81km de Pinas,El Oro https://t.co/pS5POLPIZC
Thu Jan 18 17:35:36 COT 2018|#SISMO ID: igepn2018bgtz Rev. 2018/01/18-17:28:27 TL Mag:4.4 Prof 2.00 km, a 91.32km de Pto Ayora,Galapagos https://t.co/hDra1ndOxJ
Thu Jan 18 14:40:29 COT 2018|#SISMO ID: igepn2018bgnq Rev. 2018/01/18-14:18:26 TL Mag:3.6 Prof 7.11 km, a 6.88km de Saquisili,Cotopaxi https://t.co/NK9R03Jlwn
Wed Jan 17 04:12:06 COT 2018|#SISMO ID: igepn2018bdxr Rev. 2018/01/17-03:54:35 TL Mag:3.1 Prof 4.80 km, a 10.51km de Sangolqui,Pichincha https://t.co/ZEoB85dq1j
Wed Jan 17 02:49:42 COT 2018|#SISMO ID: igepn2018bdui Rev. 2018/01/17-02:12:36 TL Mag:3.6 Prof 6.75 km, a 57.62km de Atacames,Esmeraldas https://t.co/o5fETvd5ge
Sun Jan 14 14:11:26 COT 2018|#SISMO ID: igepn2018azcs Rev. 2018/01/14-12:49:19 TL Mag:3.4 Prof 4.29 km, a 89.14km de Pto Ayora,Galapagos https://t.co/XicpqgwJcy
Sun Jan 14 08:01:15 COT 2018|#SISMO ID: igepn2018aysw Rev. 2018/01/14-07:49:42 TL Mag:2.8 Prof 10.00 km, a 16.99km de Tulcan,Carchi https://t.co/6LmaUzdpH7
Wed Jan 10 12:01:46 COT 2018|#SISMO ID: igepn2018arre Rev. 2018/01/10-11:01:29 TL Mag:4.1 Prof 6.51 km, a 88.59km de Pto Ayora,Galapagos https://t.co/09xafxh57d
Mon Jan 08 19:23:50 COT 2018|#SISMO ID: igepn2018aoqd Rev. 2018/01/08-19:05:49 TL Mag:5.1 Prof 10.00 km, a 291.47km de Pto Ayora,Galapagos https://t.co/bGqKGMBN1g
Mon Jan 08 13:02:27 COT 2018|#SISMO ID: igepn2018aodk manual 2018/01/08 12:38:30 TL Magnitud:4.7 Prof 10.00 km, a 291.19km de Pto Ayora,Galapagos Latitud:1.7359 Longitud:-91.1567 Sintio este sismo? Reportelo! en https://t.co/CmjQJGAiR9 https://t.co/T399rb0vy9
Sat Jan 06 19:31:38 COT 2018|#SISMO ID: igepn2018akqp manual 2018/01/06 14:46:53 Tiempo  Local  Quito(13:46:53 Tiempo Local Galápagos) Magnitud:3.8 Prof 3.78 km, a 85.70km de Pto Ayora,Galapagos Latitud:-0.848 Longitud:-91.0791 https://t.co/qlxaUHf9Kv
Sat Jan 06 17:56:34 COT 2018|#SISMO ID: igepn2018akpk manual 2018/01/06 14:09:39 TL Magnitud:2 Prof 10.00 km, a 104.27km de Pto Ayora,Galapagos Latitud:-0.8015 Longitud:-91.2514
Sat Jan 06 14:42:54 COT 2018|#SISMO ID: igepn2018akqc Rev. 2018/01/06-14:30:20 TL Mag:4.5 Prof 17.69 km, a 8.35km de Rocafuerte,Manabi https://t.co/ggNUlsAU4t
Mon Jan 01 22:37:29 COT 2018|#SISMO ID: igepn2018acbe Rev. 2018/01/01-21:52:08 TL Mag:4.4 Prof 5.40 km, 10.09km Bucay,Guayas https://t.co/XKgw4ZX6v6
Mon Jan 01 09:29:33 COT 2018|#SISMO ID: igepn2018abcn Rev. 2018/01/01-09:24:11 TL Mag:3.8 Prof 7.23 km, 10.51km Quito,Pichincha https://t.co/bNOEe7abZG
Sun Dec 31 23:05:53 COT 2017|#SISMO ID: igepn2018aahv Rev. 2017/12/31-22:56:58 TL Mag:3.6 Prof 99.34 km, 3.82km La Mana,Cotopaxi https://t.co/0jYaFzNkqI
Thu Dec 28 17:54:52 COT 2017|#SISMO ID: igepn2017zlhs Rev. 2017/12/28-17:46:57 TL Mag:3.6 Prof 10.00 km, 5.91km Santa Elena,Sta Elena https://t.co/ISM5vw0Eaa
Thu Dec 28 07:54:49 COT 2017|#SISMO ID: igepn2017zkjs manual 2017/12/28 05:39:34 TL Magnitud:2.6 Prof 1.88 km, 15.62km Banos,Tungurahua Latitud:-1.4674 Longitud:-78.3078 https://t.co/bNAuvYG6MQ
Thu Dec 28 02:17:20 COT 2017|#SISMO ID: igepn2017zkcr Rev. 2017/12/28-02:06:37 TL Mag:3.5 Prof 12.87 km, 37.24km La Concordia,Sto Dom Tsachilas https://t.co/vo23KIQvkg
Wed Dec 27 07:08:29 COT 2017|#SISMO ID: igepn2017ziqw Rev. 2017/12/27-07:00:14 TL Mag:3.6 Prof 195.97 km, 165.84km Pto Fsco de Orellana,Orellana https://t.co/gBIOy4aDrf
Wed Dec 27 02:44:20 COT 2017|#SISMO ID: igepn2017ziid Rev. 2017/12/27-02:36:10 TL Mag:3.7 Prof 9.40 km, 32.11km Playas,Guayas https://t.co/H09RcO6i1y
Tue Dec 26 01:16:52 COT 2017|#SISMO ID: igepn2017zgjp Rev. 2017/12/26-01:04:20 TL Mag:4.7 Prof 8.00 km, 88.22km Playas,Guayas https://t.co/rP3qPgTv3k
Thu Dec 21 14:57:30 COT 2017|#SISMO ID: igepn2017yyhh Rev. 2017/12/21-14:49:49 TL Mag:3.5 Prof 10.00 km, 11.56km Balao,Guayas https://t.co/7bEygLYumr
Thu Dec 21 04:59:37 COT 2017|#SISMO ID: igepn2017yxnq Rev. 2017/12/21-04:52:39 TL Mag:4.7 Prof 2.12 km, 8.80km Montecristi,Manabi https://t.co/uQ2Qb0o9DR
Wed Dec 20 20:50:21 COT 2017|#SISMO ID: igepn2017ywwt Rev. 2017/12/20-20:21:29 TL Mag:3.2 Prof 1.59 km, 16.58km San Vicente,Manabi https://t.co/BZnwhLYeLj
Wed Dec 20 19:50:51 COT 2017|#SISMO ID: igepn2017ywvo Rev. 2017/12/20-19:44:18 TL Mag:3.5 Prof 30.53 km, 81.71km Sucua,Morona Stgo https://t.co/6JFPRGMfow
Tue Dec 19 09:56:15 COT 2017|#SISMO ID: igepn2017yufq Rev. 2017/12/19-09:25:04 TL Mag:3.3 Prof 5.88 km, 7.09km Muisne,Esmeraldas https://t.co/t7f3MqlLnX
Mon Dec 18 20:44:13 COT 2017|#SISMO ID: igepn2017ytgh Rev. 2017/12/18-20:36:48 TL Mag:3.6 Prof 11.16 km, 12.98km Puerto Lopez,Manabi https://t.co/ETs3xxREOt
Mon Dec 18 19:45:11 COT 2017|#SISMO ID: igepn2017ytbj Rev. 2017/12/18-18:09:55 TL Mag:3.1 Prof 2.00 km, 85.64km Pto Ayora,Galapagos https://t.co/NuYzpczGyn
Sun Dec 17 08:34:31 COT 2017|#SISMO ID: igepn2017yqms Rev. 2017/12/17-08:27:19 TL Mag:3.8 Prof 10.00 km, 21.55km Muisne,Esmeraldas https://t.co/8UfYswsvm5
Sun Dec 17 04:31:50 COT 2017|#SISMO ID: igepn2017yqeb Rev. 2017/12/17-04:05:20 TL Mag:3.9 Prof 6.97 km, 10.98km Muisne,Esmeraldas https://t.co/PTiMWB5QbO
Sun Dec 17 04:23:48 COT 2017|#SISMO ID: igepn2017yqel Rev. 2017/12/17-04:16:28 TL Mag:4.8 Prof 7.85 km, 11.55km Muisne,Esmeraldas https://t.co/K1iARAv1v0
Sun Dec 17 01:32:52 COT 2017|#SISMO ID: igepn2017ypyu Rev. 2017/12/17-01:25:21 TL Mag:3.9 Prof 78.36 km, 16.68km Gualaceo,Azuay https://t.co/1otrLnaefY
Wed Dec 13 00:39:18 COT 2017|#SISMO ID: igepn2017yipb Rev. 2017/12/13-00:33:32 TL Mag:3.6 Prof 63.97 km, 9.55km Canar,Canar https://t.co/l9oQzivLXN
Mon Dec 11 10:23:01 COT 2017|#SISMO ID: igepn2017yfbj manual 2017/12/11 02:14:06 TL Magnitud:3.3 Prof 6.05 km, 5.86km Salcedo,Cotopaxi Latitud:-1.0386 Longitud:-78.5382 Sintio este sismo? Reportelo! en https://t.co/wScD7taYjM
Fri Dec 08 16:43:43 COT 2017|#SISMO ID: igepn2017yaqi Rev. 2017/12/08-16:10:15 TL Mag:3.8 Prof 35.63 km, 61.02km Macara,Loja https://t.co/571vgzrTZf
Wed Dec 06 22:30:54 COT 2017|#SISMO ID: igepn2017xxkg Rev. 2017/12/06-21:37:45 TL Mag:4.7 Prof 41.48 km, 49.46km Macara,Loja https://t.co/jKV2ngIon2
Wed Dec 06 09:52:37 COT 2017|#SISMO ID: igepn2017xvsv manual 2017/12/05 23:42:12 TL Magnitud:2.9 Prof 6.62 km, 6.23km Atuntaqui,Imbabura Latitud:0.3716 Longitud:-78.2563 Sintio este sismo? Reportelo! en https://t.co/wbA44znubw https://t.co/NqvQwRs22G
Mon Dec 04 17:57:45 COT 2017|#SISMO ID: igepn2017xtlv Rev. 2017/12/04-17:53:14 TL Mag:3.8 Prof 149.17 km, 41.82km Guano,Chimborazo https://t.co/acNzw7p9CE
Sun Dec 03 10:24:23 COT 2017|#SISMO ID: igepn2017xrbg Rev. 2017/12/03-10:16:32 TL Mag:3.9 Prof 10.00 km, 17.42km San Vicente,Manabi https://t.co/2GBvkSJ4FV
Sun Dec 03 06:50:14 COT 2017|#SISMO ID: igepn2017xqtl Rev. 2017/12/03-06:19:08 TL Mag:6 Prof 39.95 km, 16.95km San Vicente,Manabi https://t.co/3eVkCSgw3z
Tue Nov 28 21:34:51 COT 2017|#SISMO ID: igepn2017xitu Rev. 2017/11/28-21:24:57 TL Mag:4.2 Prof 166.38 km, 96.48km Macas,Morona Stgo https://t.co/LzFZwwFX2f
Tue Nov 28 05:30:07 COT 2017|#SISMO ID: igepn2017xhny Rev. 2017/11/28-05:21:00 TL Mag:4.2 Prof 3.03 km, 47.08km Playas,Guayas https://t.co/wpe7DjAitd
Mon Nov 27 21:59:01 COT 2017|#SISMO ID: igepn2017xgxq Rev. 2017/11/27-21:04:27 TL Mag:5.4 Prof 43.11 km, 15.17km Nobol,Guayas https://t.co/Dh6nVu387D
Fri Nov 24 16:22:41 COT 2017|#SISMO ID: igepn2017xbbm Rev. 2017/11/24-16:13:37 TL Mag:3.8 Prof 10.00 km, 83.76km Bahia de Caraquez,Manabi https://t.co/FmrGDATzOY
Mon Nov 20 11:23:40 COT 2017|#SISMO ID: igepn2017wthz Rev. 2017/11/20-10:24:55 TL Mag:3.6 Prof 94.40 km, 73.58km Sucua,Morona Stgo https://t.co/fWeBxUYf7l
Sun Nov 19 16:59:46 COT 2017|#SISMO ID: igepn2017wryw Rev. 2017/11/19-16:42:11 TL Mag:4.8 Prof 167.45 km, 42.76km Puyo,Pastaza https://t.co/ObeUmHDWoa
Sun Nov 19 07:57:45 COT 2017|#SISMO ID: igepn2017wrha manual 2017/11/19 07:38:47 TL Magnitud:4.4 Prof 25.26 km, 9.50km Pedernales,Manabi Latitud:0.0137 Longitud:-80.1127 Sintio este sismo? Reportelo! en https://t.co/yThMIEXykJ https://t.co/qKtAC91Am4
Sat Nov 18 22:47:07 COT 2017|#SISMO ID: igepn2017wqpb Rev. 2017/11/18-22:35:47 TL Mag:4.6 Prof 8.10 km, 82.57km Macara,Loja https://t.co/ZBmULuqAq5
Sat Nov 18 16:37:12 COT 2017|#SISMO ID: igepn2017wqdb Rev. 2017/11/18-16:30:23 TL Mag:3.8 Prof 24.52 km, 28.76km Machala,El Oro https://t.co/8bWRTYsY2E
Sat Nov 18 02:47:41 COT 2017|#SISMO ID: igepn2017wpbc Rev. 2017/11/18-02:22:33 TL Mag:3.9 Prof 32.33 km, 20.52km Cariamanga,Loja https://t.co/3p81H6kMmA
Sat Nov 18 00:57:12 COT 2017|#SISMO ID: igepn2017wovf Rev. 2017/11/17-23:23:46 TL Mag:5.8 Prof 8.40 km, 3.29km Balao,Guayas https://t.co/bW6XOgJ55f
Fri Nov 17 09:45:54 COT 2017|#SISMO ID: igepn2017wnrz Rev. 2017/11/17-08:40:42 TL Mag:6.2 Prof 47.11 km, 26.48km Guayaquil,Guayas https://t.co/epQKrf1o5d
Wed Nov 15 19:38:53 COT 2017|#SISMO ID: igepn2017wkwj Rev. 2017/11/15-19:30:16 TL Mag:3.5 Prof 1.77 km, 35.64km Naranjal,Guayas https://t.co/v00IAyIIIb
Fri Nov 10 03:39:38 COT 2017|#SISMO ID: igepn2017wake Rev. 2017/11/10-01:56:38 TL Mag:4.7 Prof 4.25 km, 16.03km Jipijapa,Manabi https://t.co/PxtWpV1n9z
Fri Nov 10 01:50:26 COT 2017|#SISMO ID: igepn2017wajv Rev. 2017/11/10-01:45:26 TL Mag:3.5 Prof 8.81 km, 14.71km Montecristi,Manabi https://t.co/nTY0sun2aH
Thu Nov 09 05:58:09 COT 2017|#SISMO ID: igepn2017vywm Rev. 2017/11/09-05:52:47 TL Mag:3.6 Prof 92.76 km, 6.50km Valencia,Los Rios https://t.co/87MGgAZIMd
Wed Nov 08 23:13:06 COT 2017|#SISMO ID: igepn2017vyjd Rev. 2017/11/08-23:08:21 TL Mag:3.5 Prof 62.74 km, 8.11km Duran,Guayas https://t.co/DJLJAuakUs
Tue Nov 07 20:21:15 COT 2017|#SISMO ID: igepn2017vwhu Rev. 2017/11/07-20:10:28 TL Mag:3.6 Prof 10.00 km, 15.01km Jipijapa,Manabi https://t.co/fkGhgnkkES
Mon Nov 06 14:40:09 COT 2017|#SISMO ID: igepn2017vtxz Rev. 2017/11/06-12:56:49 TL Mag:4.4 Prof 6.07 km, 8.53km Muisne,Esmeraldas https://t.co/78lEXJnwFV
Mon Nov 06 13:12:47 COT 2017|#SISMO ID: igepn2017vtxx Rev. 2017/11/06-12:55:56 TL Mag:4.5 Prof 11.17 km, 29.27km Muisne,Esmeraldas https://t.co/bMtcEgOKJe
Mon Nov 06 06:26:08 COT 2017|#SISMO ID: igepn2017vtkv Rev. 2017/11/06-06:18:00 TL Mag:4.5 Prof 24.25 km, 177.13km Macas,Morona Stgo https://t.co/s1RHht8ifV
Mon Nov 06 01:14:04 COT 2017|#SISMO ID: igepn2017vtao Rev. 2017/11/06-01:06:51 TL Mag:4.2 Prof 10.00 km, 1.82km Babahoyo,Los Rios https://t.co/pGAUx0vJ2M
Sat Nov 04 18:54:33 COT 2017|#SISMO ID: igepn2017vqsm Rev. 2017/11/04-18:46:41 TL Mag:3.6 Prof 9.92 km, 29.81km Pedernales,Manabi https://t.co/bAmevDUDqs
Fri Nov 03 02:41:59 COT 2017|#SISMO ID: igepn2017vnqx Rev. 2017/11/03-02:33:54 TL Mag:4 Prof 142.01 km, 82.22km Macas,Morona Stgo https://t.co/EUkNfftFPX
